review_id,job_id,date,rating,comment
524,1707,2025-03-01,3,Job got done but took longer than expected.
525,1709,2025-03-04,3,"Okay service, communication could improve."
526,1710,2025-02-28,4,Happy with the repair overall.
527,1713,2025-03-01,5,Could not be happier. Highly recommend.
528,1719,2025-03-02,5,"Excellent service, on time and professional."
529,1724,2025-03-01,5,Technician fixed it fast and explained everything.
530,1726,2025-03-02,4,"Solid service, fair price."
531,1727,2025-02-27,5,Could not be happier. Highly recommend.
532,1728,2025-03-01,1,Disappointed with the turnaround.
533,1736,2025-03-05,4,"Good work, arrived a little late but solved the issue."
534,1737,2025-02-27,5,Technician fixed it fast and explained everything.
535,1742,2025-03-05,1,Disappointed with the turnaround.
536,1749,2025-03-01,2,Slow to schedule.
537,1750,2025-03-03,3,Job got done but took longer than expected.
538,1753,2025-03-01,2,Pricing was higher than quoted.
539,1754,2025-03-06,1,Issue was not fully resolved.
540,1786,2025-03-07,2,Slow to schedule.
541,1788,2025-03-07,5,"Excellent service, on time and professional."
542,1793,2025-03-06,4,"Good work, arrived a little late but solved the issue."
543,1794,2025-03-02,5,"Excellent service, on time and professional."
544,1798,2025-03-03,5,Could not be happier. Highly recommend.
545,1801,2025-03-05,5,"Excellent service, on time and professional."
546,1802,2025-03-06,4,"Good work, arrived a little late but solved the issue."
547,1805,2025-03-02,4,"Solid service, fair price."
548,1807,2025-03-05,5,Could not be happier. Highly recommend.
549,1824,2025-03-07,5,Could not be happier. Highly recommend.
550,1825,2025-03-09,5,Technician fixed it fast and explained everything.
551,1828,2025-03-04,5,Could not be happier. Highly recommend.
552,1838,2025-03-05,5,Could not be happier. Highly recommend.
553,1841,2025-03-05,4,"Solid service, fair price."
554,1847,2025-03-04,3,"Okay service, communication could improve."
555,1856,2025-03-04,4,"Solid service, fair price."
556,1861,2025-03-10,4,Happy with the repair overall.
557,1863,2025-03-10,4,Happy with the repair overall.
558,1864,2025-03-10,5,"Excellent service, on time and professional."
559,1867,2025-03-05,5,Could not be happier. Highly recommend.
560,1868,2025-03-07,2,Slow to schedule.
561,1872,2025-03-09,2,Slow to schedule.
562,1878,2025-03-11,5,Technician fixed it fast and explained everything.
563,1882,2025-03-09,3,Job got done but took longer than expected.
564,1888,2025-03-08,3,Average experience.
565,1906,2025-03-13,5,Could not be happier. Highly recommend.
566,1907,2025-03-12,3,"Okay service, communication could improve."
567,1911,2025-03-11,5,"Excellent service, on time and professional."
568,1913,2025-03-12,5,"Excellent service, on time and professional."
569,1916,2025-03-08,4,Happy with the repair overall.
570,1919,2025-03-13,1,Issue was not fully resolved.
571,1921,2025-03-11,4,"Good work, arrived a little late but solved the issue."
572,1922,2025-03-10,3,Job got done but took longer than expected.
573,1925,2025-03-07,4,Happy with the repair overall.
574,1929,2025-03-09,4,"Solid service, fair price."
575,1931,2025-03-14,5,Technician fixed it fast and explained everything.
576,1937,2025-03-09,3,Average experience.
577,1943,2025-03-11,5,Technician fixed it fast and explained everything.
578,1946,2025-03-08,4,"Solid service, fair price."
579,1947,2025-03-14,5,"Excellent service, on time and professional."
580,1950,2025-03-08,5,"Excellent service, on time and professional."
581,1951,2025-03-13,2,Pricing was higher than quoted.
582,1958,2025-03-09,5,Technician fixed it fast and explained everything.
583,1962,2025-03-11,4,"Good work, arrived a little late but solved the issue."
584,1971,2025-03-11,3,Average experience.
585,1977,2025-03-11,5,Could not be happier. Highly recommend.
586,1978,2025-03-12,4,"Solid service, fair price."
587,1980,2025-03-16,1,Disappointed with the turnaround.
588,1986,2025-03-17,4,Happy with the repair overall.
589,1988,2025-03-13,4,"Good work, arrived a little late but solved the issue."
590,1989,2025-03-13,3,Job got done but took longer than expected.
591,1990,2025-03-16,4,"Good work, arrived a little late but solved the issue."
592,1991,2025-03-12,4,"Solid service, fair price."
593,1999,2025-03-11,4,"Solid service, fair price."
594,2000,2025-03-17,5,Could not be happier. Highly recommend.
595,2001,2025-03-11,4,"Good work, arrived a little late but solved the issue."
596,2003,2025-03-13,4,"Solid service, fair price."
597,2006,2025-03-16,2,Slow to schedule.
598,2008,2025-03-14,4,"Solid service, fair price."
599,2010,2025-03-14,5,Could not be happier. Highly recommend.
600,2016,2025-03-16,3,"Okay service, communication could improve."
601,2017,2025-03-15,4,"Solid service, fair price."
602,2021,2025-03-17,5,"Excellent service, on time and professional."
603,2032,2025-03-14,5,Could not be happier. Highly recommend.
604,2036,2025-03-13,3,Job got done but took longer than expected.
605,2038,2025-03-14,4,"Good work, arrived a little late but solved the issue."
606,2039,2025-03-18,4,"Good work, arrived a little late but solved the issue."
607,2043,2025-03-16,4,"Solid service, fair price."
608,2044,2025-03-18,4,"Good work, arrived a little late but solved the issue."
609,2049,2025-03-14,5,"Excellent service, on time and professional."
610,2053,2025-03-18,2,Pricing was higher than quoted.
611,2055,2025-03-16,4,"Solid service, fair price."
612,2061,2025-03-15,4,"Solid service, fair price."
613,2063,2025-03-16,5,Technician fixed it fast and explained everything.
614,2064,2025-03-16,4,"Solid service, fair price."
615,2065,2025-03-20,5,"Excellent service, on time and professional."
616,2072,2025-03-16,5,"Excellent service, on time and professional."
617,2073,2025-03-18,5,"Excellent service, on time and professional."
618,2080,2025-03-18,5,Technician fixed it fast and explained everything.
619,2082,2025-03-20,3,Average experience.
620,2084,2025-03-17,5,"Excellent service, on time and professional."
621,2085,2025-03-20,3,"Okay service, communication could improve."
622,2099,2025-03-19,4,"Good work, arrived a little late but solved the issue."
623,2101,2025-03-18,4,"Solid service, fair price."
624,2103,2025-03-20,5,"Excellent service, on time and professional."
625,2116,2025-03-17,3,Average experience.
626,2117,2025-03-21,5,"Excellent service, on time and professional."
627,2120,2025-03-18,3,Job got done but took longer than expected.
628,2121,2025-03-20,2,Had to call back for a second visit.
629,2125,2025-03-18,3,Job got done but took longer than expected.
630,2127,2025-03-22,4,"Solid service, fair price."
631,2129,2025-03-17,3,"Okay service, communication could improve."
632,2130,2025-03-18,5,"Excellent service, on time and professional."
633,2131,2025-03-22,4,"Good work, arrived a little late but solved the issue."
634,2132,2025-03-20,5,Technician fixed it fast and explained everything.
635,2135,2025-03-17,4,"Solid service, fair price."
636,2136,2025-03-18,4,"Good work, arrived a little late but solved the issue."
637,2137,2025-03-21,4,Happy with the repair overall.
638,2147,2025-03-23,4,"Good work, arrived a little late but solved the issue."
639,2151,2025-03-24,5,"Excellent service, on time and professional."
640,2155,2025-03-20,3,Job got done but took longer than expected.
641,2159,2025-03-19,3,Average experience.
642,2161,2025-03-21,5,"Excellent service, on time and professional."
643,2162,2025-03-18,3,Average experience.
644,2163,2025-03-18,5,"Excellent service, on time and professional."
645,2164,2025-03-19,5,Could not be happier. Highly recommend.
646,2167,2025-03-21,4,Happy with the repair overall.
647,2168,2025-03-22,3,Job got done but took longer than expected.
648,2174,2025-03-22,5,Technician fixed it fast and explained everything.
649,2176,2025-03-22,4,Happy with the repair overall.
650,2177,2025-03-22,3,Job got done but took longer than expected.
651,2180,2025-03-24,3,Average experience.
652,2185,2025-03-25,5,Technician fixed it fast and explained everything.
653,2186,2025-03-26,4,"Solid service, fair price."
654,2194,2025-03-23,5,Technician fixed it fast and explained everything.
655,2196,2025-03-20,3,Job got done but took longer than expected.
656,2198,2025-03-21,5,Technician fixed it fast and explained everything.
657,2199,2025-03-24,4,"Solid service, fair price."
658,2200,2025-03-24,4,"Solid service, fair price."
659,2202,2025-03-25,4,Happy with the repair overall.
660,2208,2025-03-26,5,Could not be happier. Highly recommend.
661,2212,2025-03-23,1,Disappointed with the turnaround.
662,2214,2025-03-21,4,Happy with the repair overall.
663,2215,2025-03-23,4,"Good work, arrived a little late but solved the issue."
664,2216,2025-03-26,2,Pricing was higher than quoted.
665,2220,2025-03-21,4,Happy with the repair overall.
666,2226,2025-03-27,4,"Solid service, fair price."
667,2228,2025-03-27,3,Average experience.
668,2229,2025-03-25,3,Average experience.
669,2231,2025-03-23,3,Average experience.
670,2233,2025-03-25,4,"Solid service, fair price."
671,2235,2025-03-26,5,Could not be happier. Highly recommend.
672,2237,2025-03-23,3,"Okay service, communication could improve."
673,2241,2025-03-25,5,Could not be happier. Highly recommend.
674,2243,2025-03-27,3,"Okay service, communication could improve."
675,2248,2025-03-29,4,"Good work, arrived a little late but solved the issue."
676,2249,2025-03-27,5,Could not be happier. Highly recommend.
677,2250,2025-03-25,4,"Solid service, fair price."
678,2256,2025-03-26,4,Happy with the repair overall.
679,2259,2025-03-27,5,Could not be happier. Highly recommend.
680,2263,2025-03-25,4,"Good work, arrived a little late but solved the issue."
681,2268,2025-03-26,3,Job got done but took longer than expected.
682,2270,2025-03-28,4,"Solid service, fair price."
683,2272,2025-03-31,4,Happy with the repair overall.
684,2275,2025-03-25,4,"Good work, arrived a little late but solved the issue."
685,2276,2025-03-27,1,Would not book again.
686,2279,2025-03-31,1,Issue was not fully resolved.
687,2283,2025-03-28,4,"Good work, arrived a little late but solved the issue."
688,2287,2025-04-01,5,"Excellent service, on time and professional."
689,2290,2025-03-26,4,"Good work, arrived a little late but solved the issue."
690,2291,2025-04-01,5,Technician fixed it fast and explained everything.
691,2292,2025-03-28,4,"Good work, arrived a little late but solved the issue."
692,2295,2025-03-27,4,Happy with the repair overall.
693,2300,2025-03-26,4,"Solid service, fair price."
694,2304,2025-03-28,5,Technician fixed it fast and explained everything.
695,2305,2025-03-27,5,"Excellent service, on time and professional."
696,2310,2025-03-30,5,"Excellent service, on time and professional."
697,2318,2025-04-01,3,Job got done but took longer than expected.
698,2322,2025-03-28,3,Job got done but took longer than expected.
699,2326,2025-03-30,5,Could not be happier. Highly recommend.
700,2327,2025-03-28,5,Technician fixed it fast and explained everything.
701,2328,2025-03-31,4,"Solid service, fair price."
702,2332,2025-03-29,5,Could not be happier. Highly recommend.
703,2336,2025-04-03,4,"Solid service, fair price."
704,2340,2025-03-28,4,"Solid service, fair price."
705,2343,2025-03-28,5,Could not be happier. Highly recommend.
706,2353,2025-03-30,5,"Excellent service, on time and professional."
707,2355,2025-04-03,5,"Excellent service, on time and professional."
708,2362,2025-03-31,2,Slow to schedule.
709,2364,2025-03-31,2,Slow to schedule.
710,2365,2025-04-04,5,"Excellent service, on time and professional."
711,2370,2025-04-04,4,"Good work, arrived a little late but solved the issue."
712,2376,2025-03-29,5,Technician fixed it fast and explained everything.
713,2378,2025-04-02,5,Technician fixed it fast and explained everything.
714,2386,2025-04-03,4,Happy with the repair overall.
715,2387,2025-04-01,5,Technician fixed it fast and explained everything.
716,2390,2025-04-02,5,"Excellent service, on time and professional."
717,2393,2025-04-03,5,Technician fixed it fast and explained everything.
718,2395,2025-03-31,5,"Excellent service, on time and professional."
719,2397,2025-04-04,5,Could not be happier. Highly recommend.
720,2404,2025-04-02,3,Job got done but took longer than expected.
721,2405,2025-03-31,2,Had to call back for a second visit.
722,2411,2025-04-04,5,"Excellent service, on time and professional."
723,2418,2025-04-01,5,"Excellent service, on time and professional."
724,2423,2025-04-04,4,"Solid service, fair price."
725,2424,2025-04-06,5,Technician fixed it fast and explained everything.
726,2425,2025-04-02,5,Could not be happier. Highly recommend.
727,2428,2025-04-01,4,Happy with the repair overall.
728,2430,2025-04-06,5,Technician fixed it fast and explained everything.
729,2433,2025-04-03,4,Happy with the repair overall.
730,2434,2025-04-07,5,Technician fixed it fast and explained everything.
731,2437,2025-04-07,5,"Excellent service, on time and professional."
732,2438,2025-04-07,5,Technician fixed it fast and explained everything.
733,2440,2025-04-06,4,Happy with the repair overall.
734,2441,2025-04-03,4,"Solid service, fair price."
735,2443,2025-04-08,5,"Excellent service, on time and professional."
736,2445,2025-04-03,1,Would not book again.
737,2448,2025-04-08,2,Pricing was higher than quoted.
