job_id,date,technician_id,service_type,category,customer_id,status,first_time_fix,duration_minutes,revenue,cost
320,2025-01-03,12,Leak Detection,Plumbing,343,Rescheduled,0,65,0.0,0.0
321,2025-01-03,9,Furnace Repair,HVAC,513,Cancelled,0,150,0.0,0.0
322,2025-01-03,5,Panel Upgrade,Electrical,236,Completed,1,245,2242.16,1581.4
323,2025-01-03,2,Thermostat Install,HVAC,542,Completed,1,77,260.63,202.19
324,2025-01-03,19,Drain Cleaning,Plumbing,348,Completed,1,61,215.95,94.14
325,2025-01-03,21,Furnace Repair,HVAC,245,Cancelled,0,123,0.0,0.0
326,2025-01-04,1,AC Repair,HVAC,214,Completed,1,65,300.54,156.21
327,2025-01-04,21,Heat Pump Service,HVAC,244,Completed,1,88,268.46,129.6
328,2025-01-04,17,Furnace Repair,HVAC,471,Completed,0,86,341.06,167.62
329,2025-01-04,19,Panel Upgrade,Electrical,288,Completed,0,193,2168.47,1388.84
330,2025-01-04,4,AC Repair,HVAC,32,Completed,1,113,334.03,181.48
331,2025-01-04,22,Leak Detection,Plumbing,62,Completed,1,74,211.49,95.02
332,2025-01-04,19,Panel Upgrade,Electrical,206,Completed,1,211,2105.81,1507.2
333,2025-01-04,10,Lighting Install,Electrical,87,Completed,0,115,397.22,249.97
334,2025-01-04,10,Leak Detection,Plumbing,547,Rescheduled,0,96,0.0,0.0
335,2025-01-04,17,AC Repair,HVAC,451,Completed,1,82,275.68,141.24
336,2025-01-04,6,Furnace Installation,HVAC,250,Completed,0,355,4844.22,3340.09
337,2025-01-04,11,Preventive Maintenance,HVAC,429,Completed,1,54,153.06,63.08
338,2025-01-04,15,Water Heater Repair,Plumbing,172,Completed,1,92,365.66,218.8
339,2025-01-04,17,Furnace Installation,HVAC,41,Completed,1,351,4827.56,3436.15
340,2025-01-04,13,Furnace Repair,HVAC,271,Completed,1,85,344.49,158.2
341,2025-01-04,15,AC Repair,HVAC,328,Completed,1,77,266.21,186.2
342,2025-01-04,13,Panel Upgrade,Electrical,495,Completed,1,226,2381.85,1569.99
343,2025-01-04,5,Water Heater Install,Plumbing,267,Completed,1,210,1576.33,1081.22
344,2025-01-05,2,Furnace Repair,HVAC,306,Completed,1,119,319.43,203.56
345,2025-01-05,8,Thermostat Install,HVAC,332,Completed,1,65,303.16,183.4
346,2025-01-05,1,Furnace Repair,HVAC,276,Completed,1,72,362.65,192.84
347,2025-01-05,1,Outlet & Wiring,Electrical,381,Completed,1,62,170.81,131.62
348,2025-01-05,16,Outlet & Wiring,Electrical,11,Completed,1,74,183.9,98.64
349,2025-01-05,20,AC Repair,HVAC,438,Completed,1,108,294.04,172.28
350,2025-01-05,19,Water Heater Install,Plumbing,532,Cancelled,0,148,0.0,0.0
351,2025-01-05,24,AC Installation,HVAC,475,Completed,1,235,4006.29,2664.55
352,2025-01-05,17,Water Heater Install,Plumbing,249,Cancelled,0,203,0.0,0.0
353,2025-01-05,4,Leak Detection,Plumbing,150,Completed,1,89,244.32,113.04
354,2025-01-05,23,AC Installation,HVAC,481,Completed,0,333,4198.04,2956.13
355,2025-01-05,14,Water Heater Install,Plumbing,396,Completed,1,168,1929.22,1242.01
356,2025-01-06,3,Panel Upgrade,Electrical,254,Rescheduled,0,288,0.0,0.0
357,2025-01-06,12,Drain Cleaning,Plumbing,15,Completed,0,51,190.08,82.28
358,2025-01-06,13,Panel Upgrade,Electrical,342,Completed,1,231,2372.19,1527.6
359,2025-01-06,23,Furnace Repair,HVAC,534,Completed,1,107,325.11,207.38
360,2025-01-06,2,Leak Detection,Plumbing,275,Completed,1,94,253.98,112.71
361,2025-01-06,6,Furnace Repair,HVAC,580,Completed,1,98,321.3,182.2
362,2025-01-06,11,Furnace Repair,HVAC,46,Completed,0,108,337.41,176.43
363,2025-01-06,15,Drain Cleaning,Plumbing,495,Completed,1,43,227.93,86.17
364,2025-01-06,1,Outlet & Wiring,Electrical,225,Completed,1,59,202.63,118.36
365,2025-01-06,3,Heat Pump Service,HVAC,54,Completed,1,101,253.62,132.25
366,2025-01-06,11,Outlet & Wiring,Electrical,495,Cancelled,0,51,0.0,0.0
367,2025-01-06,2,Outlet & Wiring,Electrical,301,Completed,1,67,199.33,103.69
368,2025-01-06,22,AC Repair,HVAC,569,Completed,1,114,277.05,170.76
369,2025-01-06,12,AC Repair,HVAC,557,Cancelled,0,74,0.0,0.0
370,2025-01-06,5,Water Heater Install,Plumbing,378,Completed,1,226,1931.78,1128.26
371,2025-01-06,18,Leak Detection,Plumbing,366,Completed,1,86,242.53,127.17
372,2025-01-06,8,Outlet & Wiring,Electrical,6,Cancelled,0,66,0.0,0.0
373,2025-01-06,17,Thermostat Install,HVAC,22,Completed,1,69,286.98,183.1
374,2025-01-06,1,Lighting Install,Electrical,339,Completed,1,99,385.92,275.35
375,2025-01-06,16,Outlet & Wiring,Electrical,590,Completed,1,64,183.78,86.22
376,2025-01-06,23,Water Heater Repair,Plumbing,453,Completed,0,89,360.6,198.62
377,2025-01-06,8,Drain Cleaning,Plumbing,117,Completed,1,76,225.97,94.27
378,2025-01-06,12,Panel Upgrade,Electrical,582,Rescheduled,0,227,0.0,0.0
379,2025-01-06,5,Preventive Maintenance,HVAC,489,Completed,1,54,140.35,63.11
380,2025-01-06,9,Preventive Maintenance,HVAC,472,Completed,1,86,158.18,75.37
381,2025-01-06,2,Water Heater Install,Plumbing,264,Completed,0,163,1563.18,1162.95
382,2025-01-06,8,Preventive Maintenance,HVAC,262,Completed,1,75,140.52,83.09
383,2025-01-06,4,Thermostat Install,HVAC,368,Completed,0,69,280.47,203.86
384,2025-01-07,24,Outlet & Wiring,Electrical,302,Cancelled,0,69,0.0,0.0
385,2025-01-07,20,Preventive Maintenance,HVAC,530,Completed,0,64,141.77,73.93
386,2025-01-07,23,Outlet & Wiring,Electrical,137,Completed,0,67,162.64,116.96
387,2025-01-07,2,Preventive Maintenance,HVAC,20,Completed,1,76,160.04,83.51
388,2025-01-07,13,Preventive Maintenance,HVAC,105,Rescheduled,0,74,0.0,0.0
389,2025-01-07,13,Outlet & Wiring,Electrical,58,Cancelled,0,54,0.0,0.0
390,2025-01-07,1,Water Heater Install,Plumbing,425,Cancelled,0,180,0.0,0.0
391,2025-01-07,4,AC Repair,HVAC,471,Completed,0,84,297.21,148.47
392,2025-01-07,1,Drain Cleaning,Plumbing,80,Completed,0,47,198.76,88.43
393,2025-01-07,16,Water Heater Repair,Plumbing,54,Completed,1,123,314.31,183.32
394,2025-01-07,21,Preventive Maintenance,HVAC,180,Completed,1,61,140.55,69.78
395,2025-01-07,24,AC Installation,HVAC,32,Completed,1,324,3537.5,3274.66
396,2025-01-07,18,Panel Upgrade,Electrical,240,Completed,1,213,2093.88,1568.84
397,2025-01-07,14,Preventive Maintenance,HVAC,276,Completed,1,57,139.13,65.41
398,2025-01-07,17,Panel Upgrade,Electrical,138,Rescheduled,0,251,0.0,0.0
399,2025-01-07,5,Furnace Installation,HVAC,111,Rescheduled,0,355,0.0,0.0
400,2025-01-07,19,Heat Pump Service,HVAC,435,Completed,1,92,261.37,159.74
401,2025-01-07,3,Furnace Repair,HVAC,42,Completed,1,124,316.48,176.39
402,2025-01-07,24,Lighting Install,Electrical,104,Completed,1,106,347.89,257.1
403,2025-01-07,22,Thermostat Install,HVAC,333,Cancelled,0,79,0.0,0.0
404,2025-01-07,9,AC Repair,HVAC,325,Completed,1,93,298.57,143.03
405,2025-01-07,9,Panel Upgrade,Electrical,301,Completed,1,254,2303.92,1455.29
406,2025-01-07,4,Furnace Installation,HVAC,513,Completed,1,391,4437.69,3033.89
407,2025-01-07,2,Furnace Installation,HVAC,258,Completed,1,378,4849.11,3161.76
408,2025-01-07,22,Furnace Repair,HVAC,7,Completed,1,96,361.99,181.43
409,2025-01-07,17,Furnace Installation,HVAC,552,Completed,1,336,3892.79,3351.44
410,2025-01-07,17,Leak Detection,Plumbing,514,Rescheduled,0,67,0.0,0.0
411,2025-01-07,24,Panel Upgrade,Electrical,375,Completed,1,235,2197.38,1441.36
412,2025-01-07,19,Furnace Repair,HVAC,393,Completed,1,115,349.66,224.98
413,2025-01-07,6,Water Heater Install,Plumbing,14,Rescheduled,0,177,0.0,0.0
414,2025-01-07,24,Outlet & Wiring,Electrical,560,Rescheduled,0,61,0.0,0.0
415,2025-01-07,8,AC Repair,HVAC,354,Completed,1,110,294.76,173.09
416,2025-01-07,3,Lighting Install,Electrical,167,Completed,0,133,316.21,242.51
417,2025-01-07,21,Furnace Repair,HVAC,332,Completed,0,97,356.18,179.64
418,2025-01-07,18,Water Heater Repair,Plumbing,257,Completed,1,108,360.23,215.76
419,2025-01-07,7,Water Heater Install,Plumbing,348,Completed,1,213,1554.45,1072.7
420,2025-01-07,20,Furnace Installation,HVAC,238,Completed,1,400,4089.88,3362.16
421,2025-01-07,2,Preventive Maintenance,HVAC,322,Completed,1,76,155.25,83.96
422,2025-01-08,12,Drain Cleaning,Plumbing,475,Completed,1,66,192.04,97.79
423,2025-01-08,22,Panel Upgrade,Electrical,105,Rescheduled,0,252,0.0,0.0
424,2025-01-08,14,Outlet & Wiring,Electrical,599,Rescheduled,0,51,0.0,0.0
425,2025-01-08,21,Furnace Repair,HVAC,490,Completed,1,93,374.14,177.83
426,2025-01-08,22,Heat Pump Service,HVAC,345,Cancelled,0,73,0.0,0.0
427,2025-01-08,20,Preventive Maintenance,HVAC,341,Cancelled,0,62,0.0,0.0
428,2025-01-08,11,Heat Pump Service,HVAC,253,Completed,1,83,274.37,128.26
429,2025-01-08,1,Furnace Installation,HVAC,554,Completed,1,256,4087.24,3586.88
430,2025-01-08,6,Outlet & Wiring,Electrical,125,Completed,1,54,198.59,85.25
431,2025-01-08,17,Water Heater Repair,Plumbing,206,Cancelled,0,114,0.0,0.0
432,2025-01-08,20,Furnace Installation,HVAC,117,Cancelled,0,305,0.0,0.0
433,2025-01-08,5,Outlet & Wiring,Electrical,23,Completed,1,74,203.93,108.75
434,2025-01-08,20,Preventive Maintenance,HVAC,31,Rescheduled,0,57,0.0,0.0
435,2025-01-08,18,AC Installation,HVAC,129,Completed,1,230,4430.86,2911.41
436,2025-01-08,2,Lighting Install,Electrical,248,Completed,1,95,335.19,223.99
437,2025-01-08,22,Water Heater Install,Plumbing,266,Completed,1,209,1627.93,1222.84
438,2025-01-08,4,Drain Cleaning,Plumbing,248,Completed,1,59,218.88,80.9
439,2025-01-08,14,Water Heater Install,Plumbing,197,Completed,0,204,1900.64,1059.2
440,2025-01-08,2,Furnace Repair,HVAC,478,Rescheduled,0,106,0.0,0.0
441,2025-01-08,1,Outlet & Wiring,Electrical,345,Completed,1,55,165.22,119.94
442,2025-01-08,20,Heat Pump Service,HVAC,257,Completed,1,88,225.37,136.85
443,2025-01-08,15,Drain Cleaning,Plumbing,257,Completed,1,52,196.32,97.1
444,2025-01-08,1,Furnace Repair,HVAC,474,Completed,1,102,350.66,222.63
445,2025-01-08,13,Thermostat Install,HVAC,145,Completed,0,87,285.26,200.04
446,2025-01-08,19,Outlet & Wiring,Electrical,200,Completed,1,62,168.68,108.97
447,2025-01-08,20,Outlet & Wiring,Electrical,31,Completed,1,67,181.69,100.34
448,2025-01-08,7,Thermostat Install,HVAC,464,Completed,1,85,301.32,193.64
449,2025-01-08,14,Panel Upgrade,Electrical,76,Completed,1,218,1941.24,1350.87
450,2025-01-08,13,AC Repair,HVAC,213,Completed,1,78,286.74,134.19
451,2025-01-08,20,AC Installation,HVAC,477,Completed,1,371,4058.5,2677.84
452,2025-01-08,14,Furnace Installation,HVAC,592,Completed,1,280,4736.39,3206.1
453,2025-01-08,19,AC Repair,HVAC,187,Completed,1,76,302.18,150.06
454,2025-01-08,5,Panel Upgrade,Electrical,589,Completed,1,256,2176.21,1583.71
455,2025-01-08,3,Furnace Installation,HVAC,491,Cancelled,0,435,0.0,0.0
456,2025-01-09,24,Preventive Maintenance,HVAC,294,Completed,1,51,162.42,72.48
457,2025-01-09,10,Heat Pump Service,HVAC,286,Completed,0,91,259.09,140.16
458,2025-01-09,12,Water Heater Install,Plumbing,284,Completed,1,207,1767.42,1129.39
459,2025-01-09,16,Lighting Install,Electrical,46,Completed,0,130,366.34,229.61
460,2025-01-09,5,AC Installation,HVAC,268,Completed,1,302,4208.94,2688.37
461,2025-01-09,13,Preventive Maintenance,HVAC,553,Completed,1,75,147.37,81.02
462,2025-01-09,3,Leak Detection,Plumbing,232,Cancelled,0,97,0.0,0.0
463,2025-01-09,2,Water Heater Install,Plumbing,472,Completed,0,229,1725.37,1268.52
464,2025-01-09,19,AC Repair,HVAC,370,Rescheduled,0,70,0.0,0.0
465,2025-01-09,15,Leak Detection,Plumbing,324,Completed,1,65,225.69,122.94
466,2025-01-09,6,AC Installation,HVAC,7,Completed,1,375,3890.61,3205.79
467,2025-01-09,11,Furnace Installation,HVAC,405,Completed,0,380,4226.02,3055.34
468,2025-01-09,24,Outlet & Wiring,Electrical,564,Rescheduled,0,62,0.0,0.0
469,2025-01-09,2,Heat Pump Service,HVAC,94,Cancelled,0,98,0.0,0.0
470,2025-01-09,19,AC Installation,HVAC,261,Completed,0,258,4369.11,3142.54
471,2025-01-09,4,Preventive Maintenance,HVAC,402,Rescheduled,0,76,0.0,0.0
472,2025-01-09,9,Panel Upgrade,Electrical,205,Completed,1,338,2332.55,1544.77
473,2025-01-09,8,Furnace Installation,HVAC,541,Cancelled,0,426,0.0,0.0
474,2025-01-09,13,Thermostat Install,HVAC,367,Cancelled,0,74,0.0,0.0
475,2025-01-09,5,AC Installation,HVAC,47,Completed,1,287,3707.58,3219.1
476,2025-01-09,15,AC Installation,HVAC,213,Cancelled,0,237,0.0,0.0
477,2025-01-09,7,Thermostat Install,HVAC,464,Rescheduled,0,80,0.0,0.0
478,2025-01-09,20,AC Installation,HVAC,442,Completed,0,386,4014.04,3336.37
479,2025-01-09,22,Water Heater Install,Plumbing,469,Completed,1,161,1765.39,1164.35
480,2025-01-09,14,Heat Pump Service,HVAC,179,Completed,0,72,271.31,119.04
481,2025-01-09,14,Preventive Maintenance,HVAC,29,Completed,1,74,153.64,82.77
482,2025-01-09,19,Furnace Installation,HVAC,484,Completed,1,350,4411.08,3646.56
483,2025-01-09,6,Preventive Maintenance,HVAC,183,Completed,1,61,148.74,70.25
484,2025-01-09,1,Panel Upgrade,Electrical,79,Completed,0,192,1946.17,1349.3
485,2025-01-09,24,Drain Cleaning,Plumbing,347,Completed,1,58,208.38,91.8
486,2025-01-09,22,Panel Upgrade,Electrical,157,Completed,1,223,2028.46,1299.09
487,2025-01-09,4,Drain Cleaning,Plumbing,89,Rescheduled,0,62,0.0,0.0
488,2025-01-09,22,Preventive Maintenance,HVAC,152,Completed,0,73,137.66,80.04
489,2025-01-09,21,Panel Upgrade,Electrical,490,Completed,1,206,1998.01,1336.68
490,2025-01-10,7,AC Installation,HVAC,99,Completed,1,381,4238.5,2714.68
491,2025-01-10,24,Drain Cleaning,Plumbing,188,Completed,1,49,209.39,79.41
492,2025-01-10,10,AC Installation,HVAC,397,Completed,0,336,3542.37,3023.42
493,2025-01-10,17,Thermostat Install,HVAC,49,Rescheduled,0,63,0.0,0.0
494,2025-01-10,24,Thermostat Install,HVAC,340,Rescheduled,0,70,0.0,0.0
495,2025-01-10,6,Preventive Maintenance,HVAC,478,Completed,1,77,151.82,84.12
496,2025-01-10,23,Preventive Maintenance,HVAC,160,Completed,1,56,170.22,79.97
497,2025-01-10,9,Panel Upgrade,Electrical,479,Completed,1,288,2250.58,1344.44
498,2025-01-10,12,Furnace Repair,HVAC,57,Completed,0,101,328.14,199.42
499,2025-01-10,9,Preventive Maintenance,HVAC,3,Completed,1,72,168.9,65.99
500,2025-01-10,7,Lighting Install,Electrical,228,Completed,1,103,367.1,243.38
501,2025-01-10,5,AC Repair,HVAC,509,Completed,0,116,269.36,180.66
502,2025-01-10,24,Drain Cleaning,Plumbing,161,Cancelled,0,52,0.0,0.0
503,2025-01-10,16,Furnace Installation,HVAC,519,Completed,0,422,4201.16,3355.31
504,2025-01-10,3,Drain Cleaning,Plumbing,37,Completed,1,85,211.78,84.22
505,2025-01-10,23,Furnace Installation,HVAC,494,Completed,1,291,4778.44,3028.4
506,2025-01-10,4,Water Heater Install,Plumbing,566,Rescheduled,0,178,0.0,0.0
507,2025-01-10,23,Leak Detection,Plumbing,513,Cancelled,0,65,0.0,0.0
508,2025-01-10,1,Furnace Installation,HVAC,463,Rescheduled,0,238,0.0,0.0
509,2025-01-10,15,Preventive Maintenance,HVAC,307,Completed,1,51,153.41,85.74
510,2025-01-10,23,Outlet & Wiring,Electrical,41,Completed,1,68,180.67,116.68
511,2025-01-10,12,Water Heater Install,Plumbing,170,Cancelled,0,171,0.0,0.0
512,2025-01-10,15,Thermostat Install,HVAC,178,Completed,0,72,246.88,230.8
513,2025-01-10,8,Heat Pump Service,HVAC,39,Completed,0,78,279.26,120.6
514,2025-01-10,8,Thermostat Install,HVAC,32,Completed,1,81,242.42,196.79
515,2025-01-10,23,Lighting Install,Electrical,160,Cancelled,0,99,0.0,0.0
516,2025-01-10,23,Water Heater Repair,Plumbing,370,Cancelled,0,101,0.0,0.0
517,2025-01-10,12,Leak Detection,Plumbing,560,Completed,1,64,235.34,100.56
518,2025-01-10,13,Water Heater Install,Plumbing,81,Cancelled,0,216,0.0,0.0
519,2025-01-10,7,Heat Pump Service,HVAC,364,Rescheduled,0,91,0.0,0.0
520,2025-01-10,12,Water Heater Repair,Plumbing,485,Completed,0,101,326.14,210.0
521,2025-01-10,22,AC Installation,HVAC,354,Rescheduled,0,275,0.0,0.0
522,2025-01-10,12,Outlet & Wiring,Electrical,363,Completed,1,56,200.25,102.46
523,2025-01-11,8,Water Heater Install,Plumbing,154,Completed,1,206,1564.15,1103.87
524,2025-01-11,11,Water Heater Install,Plumbing,60,Rescheduled,0,165,0.0,0.0
525,2025-01-11,13,AC Repair,HVAC,339,Completed,0,116,289.16,171.84
526,2025-01-11,13,Heat Pump Service,HVAC,387,Completed,1,92,263.26,142.78
527,2025-01-11,14,Furnace Repair,HVAC,428,Rescheduled,0,118,0.0,0.0
528,2025-01-11,20,Water Heater Install,Plumbing,467,Completed,1,200,1901.08,1107.66
529,2025-01-11,20,AC Installation,HVAC,427,Completed,0,289,4388.0,2815.98
530,2025-01-11,11,Water Heater Install,Plumbing,313,Completed,1,175,1625.21,1239.86
531,2025-01-11,16,Panel Upgrade,Electrical,426,Completed,1,340,2431.34,1449.5
532,2025-01-11,1,Leak Detection,Plumbing,352,Completed,1,63,246.28,118.47
533,2025-01-11,22,Outlet & Wiring,Electrical,32,Completed,1,72,180.64,103.62
534,2025-01-11,24,Thermostat Install,HVAC,172,Completed,0,77,257.32,228.06
535,2025-01-11,10,Water Heater Repair,Plumbing,274,Completed,1,112,310.3,198.38
536,2025-01-11,14,Water Heater Install,Plumbing,439,Cancelled,0,230,0.0,0.0
537,2025-01-11,9,Furnace Repair,HVAC,461,Completed,0,144,347.74,184.01
538,2025-01-11,21,Leak Detection,Plumbing,327,Completed,0,85,225.38,107.77
539,2025-01-12,15,Furnace Installation,HVAC,43,Completed,1,330,4028.02,3639.76
540,2025-01-12,3,AC Repair,HVAC,502,Completed,1,137,269.31,166.3
541,2025-01-12,7,Thermostat Install,HVAC,268,Completed,1,90,243.82,200.81
542,2025-01-12,7,Water Heater Repair,Plumbing,242,Cancelled,0,108,0.0,0.0
543,2025-01-12,2,Drain Cleaning,Plumbing,11,Completed,0,60,179.63,82.52
544,2025-01-12,24,Furnace Repair,HVAC,188,Rescheduled,0,89,0.0,0.0
545,2025-01-12,11,AC Repair,HVAC,396,Completed,0,116,304.5,179.64
546,2025-01-12,5,AC Installation,HVAC,287,Completed,1,347,3994.12,3111.36
547,2025-01-12,14,Water Heater Repair,Plumbing,124,Cancelled,0,99,0.0,0.0
548,2025-01-12,12,Lighting Install,Electrical,7,Completed,1,106,373.52,272.75
549,2025-01-12,5,Thermostat Install,HVAC,417,Completed,1,64,285.42,180.78
550,2025-01-12,4,AC Repair,HVAC,584,Completed,1,87,320.65,148.42
551,2025-01-12,7,AC Installation,HVAC,35,Completed,0,315,3856.41,3012.73
552,2025-01-12,18,Furnace Repair,HVAC,68,Rescheduled,0,112,0.0,0.0
553,2025-01-13,15,Lighting Install,Electrical,155,Rescheduled,0,105,0.0,0.0
554,2025-01-13,11,Furnace Installation,HVAC,501,Completed,0,313,4626.93,2929.77
555,2025-01-13,18,Thermostat Install,HVAC,60,Completed,1,65,300.03,197.02
556,2025-01-13,4,Furnace Installation,HVAC,271,Completed,0,361,3969.31,3526.9
557,2025-01-13,16,Leak Detection,Plumbing,490,Completed,0,108,232.31,107.15
558,2025-01-13,1,Outlet & Wiring,Electrical,8,Completed,1,45,202.18,108.05
559,2025-01-13,7,Panel Upgrade,Electrical,86,Completed,1,307,2211.01,1504.3
560,2025-01-13,5,Leak Detection,Plumbing,497,Completed,0,72,254.07,92.88
561,2025-01-13,6,Panel Upgrade,Electrical,214,Cancelled,0,207,0.0,0.0
562,2025-01-13,15,Thermostat Install,HVAC,288,Rescheduled,0,73,0.0,0.0
563,2025-01-13,11,AC Installation,HVAC,133,Rescheduled,0,354,0.0,0.0
564,2025-01-13,12,Heat Pump Service,HVAC,396,Rescheduled,0,75,0.0,0.0
565,2025-01-13,15,Thermostat Install,HVAC,456,Completed,1,74,253.68,239.25
566,2025-01-13,17,Furnace Repair,HVAC,64,Completed,1,89,335.92,168.51
567,2025-01-13,24,Furnace Installation,HVAC,303,Completed,1,264,3990.48,3143.88
568,2025-01-13,20,Heat Pump Service,HVAC,90,Completed,1,69,221.51,122.43
569,2025-01-13,9,Leak Detection,Plumbing,589,Rescheduled,0,101,0.0,0.0
570,2025-01-13,15,AC Repair,HVAC,362,Completed,1,77,297.71,177.6
571,2025-01-13,7,Leak Detection,Plumbing,515,Completed,1,92,226.06,116.5
572,2025-01-13,5,Lighting Install,Electrical,231,Completed,1,139,390.16,255.96
573,2025-01-13,11,Lighting Install,Electrical,149,Completed,1,127,355.09,277.28
574,2025-01-13,20,Leak Detection,Plumbing,526,Completed,1,75,260.33,101.67
575,2025-01-13,15,Heat Pump Service,HVAC,291,Completed,1,70,224.69,152.95
576,2025-01-13,18,AC Repair,HVAC,352,Completed,1,98,303.3,178.89
577,2025-01-13,24,AC Repair,HVAC,596,Completed,0,101,276.67,179.49
578,2025-01-13,20,Water Heater Repair,Plumbing,196,Completed,1,92,361.83,175.99
579,2025-01-13,17,Furnace Repair,HVAC,541,Cancelled,0,115,0.0,0.0
580,2025-01-13,11,Preventive Maintenance,HVAC,557,Completed,1,62,167.97,70.6
581,2025-01-13,13,Furnace Repair,HVAC,360,Completed,1,96,352.53,169.77
582,2025-01-14,8,Water Heater Install,Plumbing,136,Cancelled,0,197,0.0,0.0
583,2025-01-14,24,Thermostat Install,HVAC,160,Completed,1,79,300.96,233.43
584,2025-01-14,16,AC Installation,HVAC,130,Completed,0,333,4036.16,3143.03
585,2025-01-14,23,AC Installation,HVAC,238,Completed,1,237,4127.05,2823.68
586,2025-01-14,12,Furnace Installation,HVAC,241,Completed,1,338,4747.29,3091.35
587,2025-01-14,18,Preventive Maintenance,HVAC,403,Completed,1,54,150.91,76.64
588,2025-01-14,2,AC Repair,HVAC,16,Completed,1,89,299.48,154.88
589,2025-01-14,24,Drain Cleaning,Plumbing,171,Completed,1,62,190.2,94.81
590,2025-01-14,4,AC Installation,HVAC,525,Completed,1,307,4184.04,3050.46
591,2025-01-14,2,Thermostat Install,HVAC,379,Completed,1,64,295.82,178.8
592,2025-01-14,18,Drain Cleaning,Plumbing,179,Completed,1,60,204.42,92.32
593,2025-01-14,21,Water Heater Install,Plumbing,459,Completed,1,164,1855.63,1173.59
594,2025-01-14,10,AC Installation,HVAC,455,Completed,0,309,4151.77,3081.39
595,2025-01-14,12,Lighting Install,Electrical,61,Completed,1,107,317.75,251.91
596,2025-01-14,20,Outlet & Wiring,Electrical,285,Completed,1,58,185.04,91.2
597,2025-01-14,20,Thermostat Install,HVAC,285,Completed,1,65,293.5,195.37
598,2025-01-14,9,Heat Pump Service,HVAC,292,Completed,1,105,223.49,132.44
599,2025-01-14,3,Water Heater Repair,Plumbing,68,Completed,1,126,304.92,178.19
600,2025-01-14,23,Furnace Installation,HVAC,16,Completed,1,284,4352.61,3599.93
601,2025-01-14,16,Furnace Repair,HVAC,320,Completed,1,133,348.16,178.87
602,2025-01-14,5,AC Installation,HVAC,401,Cancelled,0,283,0.0,0.0
603,2025-01-14,10,AC Repair,HVAC,173,Completed,1,95,299.67,158.14
604,2025-01-14,24,Drain Cleaning,Plumbing,119,Completed,1,49,222.64,81.63
605,2025-01-14,1,Furnace Repair,HVAC,453,Cancelled,0,87,0.0,0.0
606,2025-01-14,6,Heat Pump Service,HVAC,90,Completed,1,83,245.85,127.11
607,2025-01-14,3,Panel Upgrade,Electrical,113,Completed,1,330,2245.31,1365.72
608,2025-01-14,12,Water Heater Install,Plumbing,199,Completed,1,139,1780.87,1118.69
