invoice_id,job_id,issue_date,amount,status,paid_date
567,767,2025-01-23,1860.89,Paid,2025-02-11
568,768,2025-01-23,275.45,Paid,2025-01-27
569,770,2025-01-23,2417.02,Outstanding,
570,771,2025-01-21,1879.53,Paid,2025-02-13
571,772,2025-01-23,372.58,Outstanding,
572,773,2025-01-23,171.3,Outstanding,
573,774,2025-01-21,340.53,Paid,2025-02-15
574,775,2025-01-21,207.75,Paid,2025-02-01
575,776,2025-01-22,1918.05,Outstanding,
576,777,2025-01-21,311.99,Paid,2025-02-06
577,778,2025-01-22,302.9,Outstanding,
578,779,2025-01-21,199.8,Paid,2025-02-02
579,782,2025-01-22,151.06,Paid,2025-02-19
580,783,2025-01-22,380.76,Paid,2025-02-16
581,784,2025-01-21,261.76,Paid,2025-02-10
582,786,2025-01-21,4537.11,Paid,2025-02-06
583,787,2025-01-23,241.74,Overdue,
584,788,2025-01-22,322.09,Paid,2025-02-09
585,789,2025-01-22,194.37,Paid,2025-02-05
586,790,2025-01-21,1724.67,Paid,2025-02-18
587,791,2025-01-21,1942.53,Overdue,
588,792,2025-01-23,161.31,Paid,2025-01-25
589,793,2025-01-23,306.29,Outstanding,
590,795,2025-01-21,185.28,Paid,2025-01-23
591,796,2025-01-24,328.75,Paid,2025-01-26
592,797,2025-01-22,1839.16,Outstanding,
593,798,2025-01-23,4441.01,Outstanding,
594,799,2025-01-22,4421.83,Paid,2025-02-17
595,801,2025-01-22,364.68,Paid,2025-02-19
596,802,2025-01-22,193.32,Paid,2025-01-31
597,803,2025-01-23,247.68,Paid,2025-02-13
598,805,2025-01-22,1651.29,Paid,2025-02-17
599,806,2025-01-24,228.38,Paid,2025-02-21
600,807,2025-01-22,278.13,Paid,2025-02-12
601,809,2025-01-22,166.95,Overdue,
602,810,2025-01-23,204.33,Paid,2025-02-01
603,811,2025-01-24,159.6,Overdue,
604,813,2025-01-22,353.56,Paid,2025-02-20
605,815,2025-01-24,338.74,Paid,2025-01-28
606,816,2025-01-23,218.31,Outstanding,
607,817,2025-01-22,4245.4,Paid,2025-02-03
608,819,2025-01-22,293.42,Paid,2025-01-28
609,820,2025-01-24,350.78,Paid,2025-02-09
610,821,2025-01-23,282.01,Paid,2025-01-27
611,822,2025-01-22,3893.48,Paid,2025-02-05
612,823,2025-01-22,337.38,Paid,2025-02-04
613,825,2025-01-22,316.92,Paid,2025-02-18
614,826,2025-01-23,339.08,Paid,2025-02-12
615,827,2025-01-24,223.52,Overdue,
616,829,2025-01-23,301.03,Paid,2025-02-08
617,830,2025-01-23,4260.58,Paid,2025-02-11
618,832,2025-01-24,159.03,Paid,2025-02-20
619,833,2025-01-23,2094.3,Overdue,
620,834,2025-01-25,142.86,Paid,2025-02-02
621,835,2025-01-23,204.32,Outstanding,
622,836,2025-01-25,354.99,Overdue,
623,838,2025-01-24,263.21,Paid,2025-02-02
624,840,2025-01-24,301.57,Paid,2025-02-15
625,842,2025-01-24,252.99,Overdue,
626,844,2025-01-24,279.51,Paid,2025-02-15
627,845,2025-01-25,319.0,Paid,2025-02-02
628,846,2025-01-25,261.87,Paid,2025-02-16
629,847,2025-01-25,187.78,Paid,2025-02-04
630,849,2025-01-25,1821.97,Paid,2025-02-06
631,850,2025-01-25,196.78,Overdue,
632,851,2025-01-23,273.12,Paid,2025-02-17
633,853,2025-01-24,4407.37,Paid,2025-02-15
634,854,2025-01-25,312.42,Paid,2025-02-21
635,855,2025-01-25,242.88,Paid,2025-02-15
636,856,2025-01-23,4028.15,Paid,2025-02-07
637,857,2025-01-24,4055.78,Outstanding,
638,858,2025-01-25,300.89,Paid,2025-02-15
639,859,2025-01-25,1824.97,Paid,2025-02-15
640,860,2025-01-24,298.44,Paid,2025-02-03
641,862,2025-01-25,301.03,Outstanding,
642,865,2025-01-26,287.54,Overdue,
643,866,2025-01-26,239.38,Paid,2025-01-30
644,867,2025-01-26,308.49,Paid,2025-02-14
645,868,2025-01-25,258.23,Overdue,
646,869,2025-01-25,1829.54,Overdue,
647,870,2025-01-26,191.48,Paid,2025-01-29
648,871,2025-01-25,313.08,Paid,2025-01-29
649,872,2025-01-24,259.1,Paid,2025-02-08
650,873,2025-01-26,171.29,Paid,2025-01-30
651,874,2025-01-25,273.61,Paid,2025-02-19
652,875,2025-01-26,1703.77,Outstanding,
653,876,2025-01-26,222.25,Paid,2025-02-05
654,878,2025-01-26,4385.93,Paid,2025-02-17
655,879,2025-01-26,313.52,Overdue,
656,880,2025-01-24,202.64,Paid,2025-02-21
657,881,2025-01-24,1858.92,Overdue,
658,882,2025-01-25,286.41,Overdue,
659,883,2025-01-25,163.49,Paid,2025-02-04
660,884,2025-01-26,4491.03,Outstanding,
661,885,2025-01-25,142.31,Paid,2025-02-06
662,886,2025-01-24,1661.48,Paid,2025-02-06
663,887,2025-01-24,3938.21,Overdue,
664,888,2025-01-24,294.99,Overdue,
665,889,2025-01-25,2308.25,Overdue,
666,890,2025-01-24,268.4,Paid,2025-01-25
667,891,2025-01-26,225.63,Paid,2025-02-09
668,892,2025-01-25,245.78,Paid,2025-01-27
669,893,2025-01-27,3528.7,Outstanding,
670,894,2025-01-27,228.23,Paid,2025-02-16
671,895,2025-01-26,351.79,Outstanding,
672,896,2025-01-25,276.68,Outstanding,
673,898,2025-01-27,2370.98,Paid,2025-02-10
674,899,2025-01-25,292.83,Paid,2025-02-03
675,900,2025-01-26,338.96,Outstanding,
676,901,2025-01-26,160.2,Overdue,
677,902,2025-01-25,277.04,Outstanding,
678,903,2025-01-27,1699.88,Paid,2025-02-25
679,904,2025-01-26,1658.65,Paid,2025-02-20
680,905,2025-01-27,240.29,Paid,2025-02-12
681,906,2025-01-26,228.75,Paid,2025-01-28
682,908,2025-01-25,232.81,Overdue,
683,909,2025-01-26,213.39,Paid,2025-02-07
684,910,2025-01-25,250.23,Paid,2025-02-18
685,911,2025-01-25,4199.21,Paid,2025-02-02
686,912,2025-01-26,325.52,Paid,2025-02-22
687,914,2025-01-26,271.49,Outstanding,
688,915,2025-01-26,308.11,Paid,2025-02-07
689,916,2025-01-25,348.51,Paid,2025-02-06
690,917,2025-01-25,335.83,Paid,2025-02-20
691,918,2025-01-27,242.9,Overdue,
692,919,2025-01-28,1524.01,Paid,2025-02-27
693,921,2025-01-27,2320.75,Overdue,
694,922,2025-01-28,367.21,Paid,2025-02-01
695,924,2025-01-26,4001.76,Paid,2025-02-02
696,925,2025-01-28,370.15,Paid,2025-02-16
697,926,2025-01-26,2274.67,Paid,2025-02-17
698,927,2025-01-28,340.16,Paid,2025-02-19
699,928,2025-01-27,267.95,Paid,2025-02-15
700,929,2025-01-28,3942.8,Outstanding,
701,931,2025-01-28,4373.27,Overdue,
702,932,2025-01-26,235.26,Outstanding,
703,933,2025-01-26,335.55,Paid,2025-02-16
704,934,2025-01-28,190.72,Paid,2025-02-15
705,935,2025-01-26,2193.68,Paid,2025-01-30
706,936,2025-01-29,2128.88,Paid,2025-02-20
707,939,2025-01-27,310.83,Paid,2025-01-31
708,940,2025-01-28,248.56,Outstanding,
709,941,2025-01-27,349.97,Paid,2025-02-08
710,942,2025-01-28,365.01,Overdue,
711,943,2025-01-28,375.96,Overdue,
712,944,2025-01-28,4360.84,Overdue,
713,945,2025-01-29,280.28,Paid,2025-02-10
714,946,2025-01-27,344.05,Paid,2025-02-10
715,948,2025-01-27,216.57,Paid,2025-02-17
716,949,2025-01-28,146.05,Paid,2025-02-16
717,951,2025-01-28,2196.09,Outstanding,
718,954,2025-01-29,2323.25,Paid,2025-02-12
719,955,2025-01-27,1708.76,Paid,2025-02-01
720,956,2025-01-27,136.1,Paid,2025-02-20
721,957,2025-01-27,250.9,Paid,2025-02-17
722,959,2025-01-28,273.13,Paid,2025-01-30
723,960,2025-01-28,4409.2,Paid,2025-02-18
724,962,2025-01-29,292.52,Paid,2025-02-22
725,963,2025-01-28,251.06,Outstanding,
726,966,2025-01-28,350.55,Outstanding,
727,967,2025-01-30,328.64,Overdue,
728,970,2025-01-28,2305.68,Outstanding,
729,971,2025-01-29,322.54,Paid,2025-02-03
730,973,2025-01-30,191.43,Paid,2025-02-19
731,974,2025-01-29,153.6,Paid,2025-02-18
732,975,2025-01-30,153.31,Outstanding,
733,976,2025-01-28,1742.41,Paid,2025-02-21
734,977,2025-01-30,352.16,Overdue,
735,978,2025-01-28,137.31,Outstanding,
736,979,2025-01-29,4135.5,Paid,2025-02-19
737,980,2025-01-28,1750.75,Overdue,
738,981,2025-01-28,301.51,Paid,2025-02-15
739,983,2025-01-28,2473.49,Paid,2025-02-23
740,984,2025-01-30,339.92,Paid,2025-02-24
741,985,2025-01-30,352.14,Paid,2025-02-01
742,987,2025-01-29,3732.96,Overdue,
743,988,2025-01-29,306.99,Outstanding,
744,990,2025-01-29,3804.37,Paid,2025-02-19
745,992,2025-01-29,253.31,Paid,2025-02-14
746,993,2025-01-30,292.15,Paid,2025-02-01
747,994,2025-01-29,138.05,Overdue,
748,995,2025-01-28,1612.15,Outstanding,
749,997,2025-01-30,213.78,Paid,2025-02-19
750,998,2025-01-30,207.03,Paid,2025-02-04
751,999,2025-01-31,294.83,Overdue,
752,1000,2025-01-31,183.02,Paid,2025-02-27
753,1001,2025-01-29,3912.9,Paid,2025-02-18
754,1002,2025-01-31,259.8,Paid,2025-02-22
755,1003,2025-01-30,147.83,Paid,2025-02-26
756,1005,2025-01-31,300.44,Paid,2025-02-27
757,1006,2025-01-30,154.14,Paid,2025-02-09
758,1007,2025-01-31,248.89,Paid,2025-02-05
759,1009,2025-01-30,3829.08,Paid,2025-02-21
760,1011,2025-01-29,253.21,Paid,2025-02-25
761,1012,2025-01-31,227.77,Paid,2025-02-20
762,1013,2025-01-30,1598.43,Paid,2025-02-16
763,1014,2025-01-31,210.04,Paid,2025-02-27
764,1015,2025-01-29,240.03,Paid,2025-01-31
765,1016,2025-01-30,211.8,Paid,2025-02-16
766,1017,2025-01-31,243.98,Outstanding,
767,1018,2025-01-29,4133.53,Outstanding,
768,1019,2025-01-31,4356.34,Paid,2025-02-16
769,1021,2025-01-30,4320.38,Paid,2025-02-17
770,1023,2025-01-29,1952.89,Paid,2025-02-02
771,1024,2025-01-29,1704.5,Paid,2025-02-09
772,1025,2025-01-29,2001.07,Paid,2025-02-13
773,1027,2025-01-31,192.86,Outstanding,
774,1029,2025-01-30,314.38,Overdue,
775,1030,2025-01-31,4754.74,Paid,2025-02-14
776,1031,2025-02-01,216.03,Paid,2025-02-09
777,1032,2025-01-31,1759.3,Paid,2025-02-03
778,1033,2025-02-01,3938.43,Paid,2025-02-12
779,1034,2025-02-01,3793.07,Paid,2025-03-03
780,1036,2025-01-30,4213.47,Outstanding,
781,1037,2025-01-31,294.24,Overdue,
782,1038,2025-02-01,4478.45,Overdue,
783,1040,2025-01-30,4052.34,Paid,2025-02-14
784,1042,2025-01-30,154.23,Paid,2025-02-05
785,1043,2025-02-01,2459.74,Paid,2025-02-09
786,1045,2025-01-30,2024.65,Paid,2025-02-22
787,1046,2025-01-30,333.79,Paid,2025-02-08
788,1047,2025-01-30,311.34,Paid,2025-02-04
789,1050,2025-01-30,1730.61,Overdue,
790,1053,2025-02-01,399.84,Paid,2025-02-11
791,1055,2025-01-31,274.33,Paid,2025-02-13
792,1057,2025-02-01,377.71,Paid,2025-02-26
793,1058,2025-02-02,262.83,Paid,2025-02-11
794,1059,2025-02-02,4277.08,Paid,2025-03-01
795,1060,2025-01-31,211.26,Paid,2025-02-04
796,1062,2025-02-01,2403.36,Paid,2025-02-25
797,1064,2025-01-31,1598.02,Paid,2025-02-13
798,1065,2025-01-31,168.27,Paid,2025-02-28
799,1066,2025-02-02,1550.49,Paid,2025-02-20
800,1068,2025-02-02,227.84,Paid,2025-02-24
801,1069,2025-02-02,158.39,Paid,2025-02-09
802,1070,2025-02-01,228.09,Paid,2025-02-03
803,1071,2025-02-01,326.89,Paid,2025-02-27
804,1075,2025-01-31,263.62,Overdue,
805,1076,2025-02-01,205.18,Paid,2025-03-03
806,1077,2025-02-01,321.84,Paid,2025-02-08
807,1078,2025-02-02,3667.78,Paid,2025-02-13
808,1079,2025-02-01,171.1,Paid,2025-02-22
809,1080,2025-02-01,222.09,Outstanding,
810,1082,2025-01-31,224.6,Paid,2025-02-28
811,1083,2025-02-01,1957.06,Paid,2025-02-03
812,1084,2025-02-02,281.63,Outstanding,
813,1085,2025-02-01,158.14,Paid,2025-02-10
814,1086,2025-01-31,4272.82,Paid,2025-02-14
815,1088,2025-02-01,303.38,Paid,2025-03-03
816,1089,2025-02-02,312.74,Overdue,
817,1090,2025-02-03,156.86,Paid,2025-02-15
818,1091,2025-02-03,227.84,Paid,2025-02-18
819,1092,2025-02-03,133.59,Paid,2025-03-02
820,1093,2025-02-01,290.14,Paid,2025-02-18
821,1095,2025-02-01,256.04,Overdue,
822,1096,2025-02-02,264.3,Paid,2025-02-10
823,1097,2025-02-01,216.39,Paid,2025-02-07
824,1098,2025-02-02,271.01,Paid,2025-02-09
825,1102,2025-02-02,3577.38,Paid,2025-02-19
826,1103,2025-02-02,274.84,Paid,2025-03-04
827,1104,2025-02-02,159.52,Paid,2025-02-06
828,1105,2025-02-02,1915.73,Overdue,
829,1106,2025-02-04,1595.77,Overdue,
830,1107,2025-02-03,221.47,Paid,2025-03-02
831,1109,2025-02-02,304.96,Paid,2025-02-10
832,1110,2025-02-04,299.46,Overdue,
833,1111,2025-02-03,357.93,Paid,2025-02-18
834,1112,2025-02-02,251.64,Paid,2025-02-15
835,1113,2025-02-02,283.33,Outstanding,
836,1114,2025-02-04,187.96,Paid,2025-03-01
837,1115,2025-02-04,137.99,Overdue,
838,1116,2025-02-04,220.49,Paid,2025-02-24
839,1118,2025-02-04,152.64,Paid,2025-02-10
840,1119,2025-02-02,206.05,Paid,2025-02-14
841,1120,2025-02-05,170.52,Paid,2025-02-28
842,1121,2025-02-05,3876.96,Paid,2025-02-18
843,1122,2025-02-04,2422.65,Paid,2025-02-26
844,1123,2025-02-05,275.17,Outstanding,
845,1124,2025-02-03,276.15,Outstanding,
846,1125,2025-02-04,315.61,Outstanding,
847,1127,2025-02-03,1523.84,Overdue,
848,1128,2025-02-04,206.56,Paid,2025-02-08
849,1129,2025-02-04,173.53,Overdue,
850,1130,2025-02-03,263.15,Overdue,
851,1132,2025-02-05,236.59,Paid,2025-03-03
852,1134,2025-02-04,296.3,Paid,2025-03-03
853,1135,2025-02-03,361.67,Overdue,
854,1136,2025-02-03,187.38,Paid,2025-02-13
855,1137,2025-02-04,308.59,Overdue,
856,1138,2025-02-03,151.52,Paid,2025-02-28
857,1140,2025-02-05,1715.06,Paid,2025-02-06
858,1143,2025-02-04,4366.43,Outstanding,
859,1144,2025-02-04,4007.61,Paid,2025-02-05
860,1145,2025-02-05,241.27,Paid,2025-02-17
861,1146,2025-02-04,4397.06,Paid,2025-02-11
862,1147,2025-02-05,2131.65,Paid,2025-02-18
863,1148,2025-02-04,246.12,Paid,2025-02-13
864,1150,2025-02-05,4865.21,Paid,2025-02-10
865,1151,2025-02-06,319.53,Overdue,
866,1152,2025-02-05,2136.74,Paid,2025-02-15
867,1156,2025-02-04,1786.0,Overdue,
868,1157,2025-02-05,321.23,Outstanding,
869,1158,2025-02-04,345.81,Paid,2025-02-14
870,1159,2025-02-06,279.33,Overdue,
871,1160,2025-02-05,353.39,Outstanding,
872,1161,2025-02-04,350.05,Paid,2025-02-13
873,1162,2025-02-06,167.53,Overdue,
874,1163,2025-02-05,243.6,Paid,2025-02-18
875,1164,2025-02-04,4378.14,Overdue,
876,1166,2025-02-04,294.34,Outstanding,
877,1168,2025-02-06,194.19,Paid,2025-03-07
878,1170,2025-02-04,1790.88,Paid,2025-02-06
879,1171,2025-02-04,362.39,Paid,2025-02-07
880,1173,2025-02-07,310.32,Paid,2025-02-28
881,1174,2025-02-05,1616.47,Paid,2025-02-06
882,1175,2025-02-06,4589.51,Paid,2025-02-24
883,1176,2025-02-06,353.14,Overdue,
884,1179,2025-02-05,339.37,Paid,2025-02-17
885,1180,2025-02-07,332.42,Outstanding,
886,1181,2025-02-06,292.53,Paid,2025-02-27
887,1182,2025-02-05,4068.07,Paid,2025-03-03
888,1183,2025-02-07,322.02,Overdue,
889,1184,2025-02-05,290.65,Paid,2025-02-24
890,1185,2025-02-06,335.12,Paid,2025-02-20
891,1186,2025-02-05,184.73,Paid,2025-02-24
892,1187,2025-02-07,213.89,Paid,2025-02-23
893,1189,2025-02-06,256.37,Paid,2025-02-13
894,1190,2025-02-05,1707.62,Outstanding,
895,1191,2025-02-06,146.75,Overdue,
896,1193,2025-02-07,260.33,Outstanding,
897,1194,2025-02-07,228.09,Paid,2025-02-25
898,1197,2025-02-07,296.0,Paid,2025-02-25
899,1198,2025-02-06,214.33,Paid,2025-02-07
900,1199,2025-02-07,244.74,Paid,2025-02-27
901,1201,2025-02-07,223.73,Paid,2025-03-09
902,1202,2025-02-06,300.22,Paid,2025-03-02
903,1203,2025-02-08,190.76,Paid,2025-02-14
904,1204,2025-02-07,4096.9,Paid,2025-02-11
905,1207,2025-02-08,218.46,Paid,2025-02-20
906,1208,2025-02-07,1997.91,Overdue,
907,1209,2025-02-08,227.86,Overdue,
908,1211,2025-02-08,371.97,Paid,2025-03-06
909,1213,2025-02-06,175.36,Overdue,
910,1216,2025-02-06,267.52,Paid,2025-02-19
911,1217,2025-02-07,1643.58,Overdue,
912,1219,2025-02-07,228.87,Paid,2025-02-15
913,1220,2025-02-08,4574.0,Paid,2025-03-09
914,1221,2025-02-08,297.85,Paid,2025-03-04
915,1225,2025-02-08,1935.15,Paid,2025-03-02
916,1226,2025-02-08,1876.46,Paid,2025-02-13
917,1227,2025-02-06,1648.12,Overdue,
918,1228,2025-02-09,1975.63,Paid,2025-02-12
919,1229,2025-02-07,4907.41,Paid,2025-02-23
920,1231,2025-02-09,285.49,Paid,2025-02-25
921,1232,2025-02-09,3920.27,Outstanding,
922,1233,2025-02-07,228.31,Paid,2025-02-22
923,1234,2025-02-08,3970.49,Paid,2025-02-17
924,1236,2025-02-07,3635.27,Overdue,
925,1237,2025-02-07,181.8,Paid,2025-02-27
926,1238,2025-02-08,210.45,Outstanding,
927,1240,2025-02-07,318.36,Outstanding,
928,1241,2025-02-08,250.53,Overdue,
929,1242,2025-02-09,318.41,Paid,2025-02-15
930,1243,2025-02-07,336.24,Paid,2025-03-09
931,1245,2025-02-07,133.52,Overdue,
932,1247,2025-02-08,338.64,Overdue,
933,1249,2025-02-09,2130.75,Outstanding,
934,1250,2025-02-08,2427.52,Overdue,
935,1251,2025-02-09,181.82,Paid,2025-02-28
936,1252,2025-02-08,1751.47,Paid,2025-03-08
937,1254,2025-02-08,247.12,Paid,2025-02-13
938,1256,2025-02-09,4770.67,Outstanding,
939,1257,2025-02-08,3635.19,Overdue,
940,1258,2025-02-10,230.31,Paid,2025-02-16
941,1260,2025-02-10,216.97,Paid,2025-02-18
942,1261,2025-02-09,247.81,Overdue,
943,1262,2025-02-10,3601.07,Overdue,
944,1264,2025-02-08,299.55,Paid,2025-02-13
945,1267,2025-02-09,2099.5,Paid,2025-03-11
946,1269,2025-02-09,134.39,Paid,2025-02-14
947,1272,2025-02-08,296.24,Paid,2025-03-01
948,1273,2025-02-08,148.51,Paid,2025-02-21
949,1274,2025-02-10,177.22,Paid,2025-02-17
950,1275,2025-02-10,227.08,Overdue,
951,1276,2025-02-08,275.34,Outstanding,
952,1277,2025-02-09,1624.39,Paid,2025-02-16
953,1280,2025-02-10,151.65,Paid,2025-03-04
954,1281,2025-02-09,308.68,Paid,2025-02-27
955,1282,2025-02-10,2052.71,Overdue,
956,1283,2025-02-09,247.77,Outstanding,
957,1284,2025-02-10,205.35,Paid,2025-02-22
958,1285,2025-02-10,359.86,Paid,2025-02-14
959,1286,2025-02-09,2319.74,Outstanding,
960,1287,2025-02-11,1931.53,Paid,2025-02-24
961,1290,2025-02-10,277.11,Paid,2025-02-11
962,1294,2025-02-11,268.09,Paid,2025-03-05
963,1295,2025-02-11,295.8,Paid,2025-03-03
964,1296,2025-02-11,298.68,Overdue,
965,1297,2025-02-11,261.03,Paid,2025-02-25
966,1298,2025-02-10,242.2,Overdue,
967,1299,2025-02-11,244.91,Paid,2025-02-17
968,1300,2025-02-12,361.17,Outstanding,
969,1301,2025-02-12,4293.75,Paid,2025-02-16
970,1302,2025-02-10,1849.1,Overdue,
971,1303,2025-02-10,1674.51,Paid,2025-03-08
972,1304,2025-02-11,355.53,Outstanding,
973,1305,2025-02-11,192.88,Paid,2025-03-08
974,1307,2025-02-11,1969.72,Paid,2025-03-10
975,1308,2025-02-11,254.73,Paid,2025-03-11
976,1309,2025-02-11,278.34,Outstanding,
977,1310,2025-02-12,347.79,Paid,2025-03-07
978,1311,2025-02-12,1741.2,Paid,2025-03-09
979,1312,2025-02-11,281.51,Outstanding,
980,1313,2025-02-11,225.33,Outstanding,
981,1314,2025-02-10,199.39,Paid,2025-03-09
982,1315,2025-02-12,293.65,Outstanding,
983,1316,2025-02-10,2414.34,Paid,2025-03-04
984,1317,2025-02-12,335.07,Overdue,
985,1319,2025-02-11,1608.52,Outstanding,
986,1320,2025-02-11,249.99,Outstanding,
987,1321,2025-02-13,1819.4,Paid,2025-03-12
988,1322,2025-02-12,258.23,Paid,2025-02-17
989,1323,2025-02-13,1833.5,Paid,2025-03-06
990,1324,2025-02-12,316.21,Overdue,
991,1325,2025-02-12,3987.0,Paid,2025-02-28
992,1326,2025-02-12,343.28,Paid,2025-03-12
993,1327,2025-02-11,275.46,Paid,2025-03-04
994,1328,2025-02-11,1596.53,Overdue,
995,1329,2025-02-13,264.31,Paid,2025-03-03
996,1330,2025-02-12,241.19,Paid,2025-03-07
997,1332,2025-02-11,232.75,Overdue,
998,1334,2025-02-11,2064.63,Outstanding,
999,1335,2025-02-11,240.42,Paid,2025-03-06
1000,1338,2025-02-13,4136.53,Paid,2025-03-14
1001,1339,2025-02-12,176.3,Overdue,
1002,1340,2025-02-11,198.24,Paid,2025-03-02
1003,1342,2025-02-12,308.27,Outstanding,
1004,1343,2025-02-11,3573.38,Paid,2025-02-15
1005,1347,2025-02-13,3587.39,Paid,2025-02-15
1006,1348,2025-02-12,230.32,Paid,2025-03-06
1007,1349,2025-02-13,144.24,Paid,2025-03-14
1008,1350,2025-02-11,4056.67,Paid,2025-03-09
1009,1351,2025-02-14,216.66,Paid,2025-02-21
1010,1352,2025-02-12,1768.87,Paid,2025-03-13
1011,1353,2025-02-13,333.89,Paid,2025-02-25
1012,1356,2025-02-13,351.26,Paid,2025-02-27
1013,1357,2025-02-14,207.47,Paid,2025-03-05
1014,1358,2025-02-12,2296.6,Paid,2025-03-06
1015,1360,2025-02-13,2100.23,Paid,2025-03-09
1016,1362,2025-02-13,202.75,Outstanding,
1017,1364,2025-02-14,362.9,Outstanding,
1018,1365,2025-02-12,340.55,Paid,2025-02-20
1019,1366,2025-02-14,364.51,Overdue,
1020,1367,2025-02-12,158.92,Paid,2025-03-09
1021,1368,2025-02-12,2106.41,Paid,2025-03-06
1022,1371,2025-02-12,207.3,Paid,2025-02-20
1023,1373,2025-02-12,243.59,Paid,2025-03-10
1024,1374,2025-02-13,346.62,Overdue,
1025,1376,2025-02-14,205.16,Outstanding,
1026,1377,2025-02-12,365.63,Overdue,
1027,1378,2025-02-12,2289.61,Paid,2025-02-19
1028,1380,2025-02-13,169.67,Outstanding,
1029,1381,2025-02-15,1808.99,Paid,2025-02-18
1030,1382,2025-02-14,4191.45,Paid,2025-03-11
1031,1383,2025-02-14,4166.26,Overdue,
1032,1384,2025-02-13,1895.68,Paid,2025-02-19
1033,1385,2025-02-13,1702.37,Paid,2025-03-07
1034,1386,2025-02-15,204.64,Paid,2025-03-06
1035,1387,2025-02-14,190.47,Paid,2025-02-24
1036,1388,2025-02-14,1723.35,Paid,2025-03-16
1037,1389,2025-02-13,4299.39,Paid,2025-02-19
1038,1390,2025-02-15,225.6,Paid,2025-02-23
1039,1391,2025-02-14,375.71,Overdue,
1040,1392,2025-02-13,352.1,Outstanding,
1041,1393,2025-02-13,358.76,Paid,2025-02-15
1042,1396,2025-02-15,360.86,Paid,2025-03-04
1043,1397,2025-02-13,1619.56,Paid,2025-03-10
1044,1398,2025-02-14,274.08,Paid,2025-03-04
1045,1399,2025-02-15,335.01,Outstanding,
1046,1400,2025-02-13,295.82,Outstanding,
1047,1401,2025-02-14,307.13,Overdue,
1048,1402,2025-02-14,255.37,Paid,2025-03-15
1049,1404,2025-02-13,275.4,Paid,2025-03-04
1050,1406,2025-02-14,304.47,Outstanding,
1051,1407,2025-02-14,181.98,Paid,2025-02-20
1052,1408,2025-02-13,268.68,Paid,2025-02-23
1053,1409,2025-02-14,198.6,Paid,2025-03-02
1054,1410,2025-02-14,232.84,Paid,2025-02-25
1055,1411,2025-02-16,136.38,Paid,2025-03-11
1056,1412,2025-02-16,310.63,Outstanding,
1057,1415,2025-02-15,2325.82,Outstanding,
1058,1416,2025-02-14,2182.39,Paid,2025-02-23
1059,1417,2025-02-15,224.0,Overdue,
1060,1419,2025-02-15,208.59,Paid,2025-03-07
1061,1420,2025-02-14,167.95,Outstanding,
1062,1422,2025-02-16,3927.61,Overdue,
1063,1423,2025-02-14,211.0,Outstanding,
1064,1424,2025-02-15,185.02,Paid,2025-02-24
1065,1427,2025-02-15,253.29,Outstanding,
1066,1428,2025-02-14,221.14,Paid,2025-03-11
1067,1430,2025-02-16,250.1,Overdue,
1068,1431,2025-02-16,298.64,Paid,2025-02-27
1069,1434,2025-02-14,374.04,Outstanding,
1070,1435,2025-02-14,310.93,Paid,2025-02-19
1071,1436,2025-02-14,203.79,Paid,2025-03-12
1072,1437,2025-02-15,1838.51,Overdue,
1073,1438,2025-02-14,286.31,Overdue,
1074,1439,2025-02-16,212.11,Outstanding,
1075,1441,2025-02-17,316.52,Paid,2025-03-16
1076,1442,2025-02-16,4005.03,Outstanding,
1077,1443,2025-02-15,272.53,Overdue,
1078,1444,2025-02-17,4708.03,Paid,2025-03-05
1079,1446,2025-02-16,171.64,Paid,2025-03-04
1080,1448,2025-02-17,251.6,Paid,2025-02-27
1081,1450,2025-02-17,4767.19,Outstanding,
1082,1451,2025-02-17,4092.4,Paid,2025-03-13
1083,1452,2025-02-16,363.36,Paid,2025-03-14
1084,1453,2025-02-16,305.19,Paid,2025-03-01
1085,1455,2025-02-17,331.32,Paid,2025-03-13
1086,1457,2025-02-18,210.62,Outstanding,
1087,1458,2025-02-18,258.66,Paid,2025-03-20
1088,1461,2025-02-18,1682.44,Paid,2025-03-04
1089,1462,2025-02-18,189.95,Overdue,
1090,1463,2025-02-16,3780.92,Paid,2025-03-10
1091,1464,2025-02-18,3709.26,Paid,2025-03-03
1092,1465,2025-02-16,231.65,Paid,2025-03-14
1093,1466,2025-02-16,2433.66,Paid,2025-02-26
1094,1467,2025-02-17,2263.62,Overdue,
1095,1468,2025-02-19,228.41,Overdue,
1096,1469,2025-02-17,366.6,Paid,2025-03-19
1097,1471,2025-02-17,207.5,Paid,2025-03-19
1098,1472,2025-02-18,3794.06,Overdue,
1099,1473,2025-02-18,197.6,Paid,2025-03-04
1100,1475,2025-02-18,164.43,Paid,2025-03-01
1101,1477,2025-02-18,188.09,Paid,2025-03-06
1102,1479,2025-02-18,3850.85,Outstanding,
1103,1480,2025-02-19,4438.23,Paid,2025-03-16
1104,1482,2025-02-18,234.94,Outstanding,
1105,1483,2025-02-18,310.35,Paid,2025-03-12
1106,1486,2025-02-19,3658.67,Paid,2025-03-07
